Date,Close,Ticker
,TFX,
2020-01-02,365.059326171875,TFX
2020-01-03,361.32666015625,TFX
2020-01-06,365.5415954589844,TFX
2020-01-07,364.9821472167969,TFX
2020-01-08,365.9949035644531,TFX
2020-01-09,365.9466552734375,TFX
2020-01-10,365.261962890625,TFX
2020-01-13,364.76031494140625,TFX
2020-01-14,369.54437255859375,TFX
2020-01-15,366.9015808105469,TFX
2020-01-16,370.74029541015625,TFX
2020-01-17,370.11346435546875,TFX
2020-01-21,370.31597900390625,TFX
2020-01-22,372.64044189453125,TFX
2020-01-23,371.16473388671875,TFX
2020-01-24,366.5350036621094,TFX
2020-01-27,365.0882568359375,TFX
2020-01-28,366.8822326660156,TFX
2020-01-29,365.91778564453125,TFX
2020-01-30,366.99798583984375,TFX
2020-01-31,358.3270263671875,TFX
2020-02-03,360.41046142578125,TFX
2020-02-04,369.66973876953125,TFX
2020-02-05,371.79168701171875,TFX
2020-02-06,367.8757629394531,TFX
2020-02-07,361.7607421875,TFX
2020-02-10,363.42926025390625,TFX
2020-02-11,365.3872375488281,TFX
2020-02-12,363.99835205078125,TFX
2020-02-13,368.232666015625,TFX
2020-02-14,372.92974853515625,TFX
2020-02-18,374.0002746582031,TFX
2020-02-19,381.11846923828125,TFX
2020-02-20,370.7210388183594,TFX
2020-02-21,357.25634765625,TFX
2020-02-24,348.7590026855469,TFX
2020-02-25,335.7573547363281,TFX
2020-02-26,333.047119140625,TFX
2020-02-27,325.1380920410156,TFX
2020-02-28,323.45806884765625,TFX
2020-03-02,341.406494140625,TFX
2020-03-03,325.4759216308594,TFX
2020-03-04,339.2535095214844,TFX
2020-03-05,328.71990966796875,TFX
2020-03-06,334.947509765625,TFX
2020-03-09,322.75335693359375,TFX
2020-03-10,344.0712890625,TFX
2020-03-11,330.2744140625,TFX
2020-03-12,287.4356689453125,TFX
2020-03-13,307.4309997558594,TFX
2020-03-16,272.905029296875,TFX
2020-03-17,253.76913452148438,TFX
2020-03-18,236.5930938720703,TFX
2020-03-19,245.620361328125,TFX
2020-03-20,235.42478942871094,TFX
2020-03-23,217.53431701660156,TFX
2020-03-24,247.04933166503906,TFX
2020-03-25,271.167236328125,TFX
2020-03-26,279.982177734375,TFX
2020-03-27,272.76031494140625,TFX
2020-03-30,278.3891296386719,TFX
2020-03-31,282.75311279296875,TFX
2020-04-01,270.143798828125,TFX
2020-04-02,285.10888671875,TFX
2020-04-03,284.2109680175781,TFX
2020-04-06,310.3564453125,TFX
2020-04-07,297.74713134765625,TFX
2020-04-08,310.48193359375,TFX
2020-04-09,314.3245544433594,TFX
2020-04-13,309.9606018066406,TFX
2020-04-14,319.50921630859375,TFX
2020-04-15,319.6154479980469,TFX
2020-04-16,318.6885986328125,TFX
2020-04-17,334.7156982421875,TFX
2020-04-20,332.9488830566406,TFX
2020-04-21,317.01837158203125,TFX
2020-04-22,322.5023498535156,TFX
2020-04-23,322.8883972167969,TFX
2020-04-24,326.7117919921875,TFX
2020-04-27,337.99835205078125,TFX
2020-04-28,328.5268859863281,TFX
2020-04-29,340.943115234375,TFX
2020-04-30,323.8250732421875,TFX
2020-05-01,318.00311279296875,TFX
2020-05-04,314.5370178222656,TFX
2020-05-05,328.9903869628906,TFX
2020-05-06,325.08978271484375,TFX
2020-05-07,331.42340087890625,TFX
2020-05-08,328.5559997558594,TFX
2020-05-11,335.4591979980469,TFX
2020-05-12,328.48834228515625,TFX
2020-05-13,326.3255920410156,TFX
2020-05-14,323.1363220214844,TFX
2020-05-15,324.43133544921875,TFX
2020-05-18,341.238037109375,TFX
2020-05-19,334.05731201171875,TFX
2020-05-20,340.45526123046875,TFX
2020-05-21,339.7110900878906,TFX
2020-05-22,351.0573425292969,TFX
2020-05-26,338.26141357421875,TFX
2020-05-27,335.9708251953125,TFX
2020-05-28,346.2733459472656,TFX
2020-05-29,350.6900939941406,TFX
2020-06-01,353.22222900390625,TFX
2020-06-02,352.94195556640625,TFX
2020-06-03,358.4411315917969,TFX
2020-06-04,354.3046875,TFX
2020-06-05,363.9498596191406,TFX
2020-06-08,362.4906005859375,TFX
2020-06-09,354.86517333984375,TFX
2020-06-10,354.43035888671875,TFX
2020-06-11,339.16015625,TFX
2020-06-12,340.4359130859375,TFX
2020-06-15,347.781005859375,TFX
2020-06-16,351.9561767578125,TFX
2020-06-17,355.47412109375,TFX
2020-06-18,353.30926513671875,TFX
2020-06-19,356.03466796875,TFX
2020-06-22,355.7543640136719,TFX
2020-06-23,356.1120300292969,TFX
2020-06-24,343.393310546875,TFX
2020-06-25,343.0550231933594,TFX
2020-06-26,343.93450927734375,TFX
2020-06-29,343.5189514160156,TFX
2020-06-30,351.7725830078125,TFX
2020-07-01,356.5564880371094,TFX
2020-07-02,355.8027038574219,TFX
2020-07-06,355.8027038574219,TFX
2020-07-07,348.59283447265625,TFX
2020-07-08,348.1773376464844,TFX
2020-07-09,344.98797607421875,TFX
2020-07-10,342.8810729980469,TFX
2020-07-13,338.493408203125,TFX
2020-07-14,350.19720458984375,TFX
2020-07-15,361.8526916503906,TFX
2020-07-16,357.53265380859375,TFX
2020-07-17,369.0721740722656,TFX
2020-07-20,371.8943176269531,TFX
2020-07-21,372.4548034667969,TFX
2020-07-22,376.349609375,TFX
2020-07-23,375.79876708984375,TFX
2020-07-24,374.6583557128906,TFX
2020-07-27,372.08758544921875,TFX
2020-07-28,371.76861572265625,TFX
2020-07-29,387.54132080078125,TFX
2020-07-30,372.25189208984375,TFX
2020-07-31,360.5866394042969,TFX
