Date,Close,Ticker
,SPGI,
2020-01-02,264.3243408203125,SPGI
2020-01-03,263.4396057128906,SPGI
2020-01-06,265.46600341796875,SPGI
2020-01-07,267.31158447265625,SPGI
2020-01-08,271.1456298828125,SPGI
2020-01-09,275.4931945800781,SPGI
2020-01-10,274.8843688964844,SPGI
2020-01-13,279.92657470703125,SPGI
2020-01-14,276.0544738769531,SPGI
2020-01-15,280.0597229003906,SPGI
2020-01-16,283.6844177246094,SPGI
2020-01-17,282.3525085449219,SPGI
2020-01-21,281.7912902832031,SPGI
2020-01-22,282.9518737792969,SPGI
2020-01-23,282.7331237792969,SPGI
2020-01-24,280.4879150390625,SPGI
2020-01-27,278.87054443359375,SPGI
2020-01-28,282.8186950683594,SPGI
2020-01-29,282.8471984863281,SPGI
2020-01-30,285.2731628417969,SPGI
2020-01-31,279.4413757324219,SPGI
2020-02-03,281.2870178222656,SPGI
2020-02-04,283.4275817871094,SPGI
2020-02-05,280.4307861328125,SPGI
2020-02-06,281.1441955566406,SPGI
2020-02-07,281.1062316894531,SPGI
2020-02-10,282.1336975097656,SPGI
2020-02-11,279.8124084472656,SPGI
2020-02-12,289.0500183105469,SPGI
2020-02-13,286.6907043457031,SPGI
2020-02-14,292.6842346191406,SPGI
2020-02-18,291.8184509277344,SPGI
2020-02-19,296.0235595703125,SPGI
2020-02-20,288.6504821777344,SPGI
2020-02-21,278.984619140625,SPGI
2020-02-24,276.7490234375,SPGI
2020-02-25,269.5020446777344,SPGI
2020-02-26,269.63555908203125,SPGI
2020-02-27,254.7411346435547,SPGI
2020-02-28,253.55870056152344,SPGI
2020-03-02,275.8717346191406,SPGI
2020-03-03,267.127685546875,SPGI
2020-03-04,282.3082580566406,SPGI
2020-03-05,265.4875793457031,SPGI
2020-03-06,258.4694519042969,SPGI
2020-03-09,231.24559020996094,SPGI
2020-03-10,247.13180541992188,SPGI
2020-03-11,229.19549560546875,SPGI
2020-03-12,211.17337036132812,SPGI
2020-03-13,236.5759735107422,SPGI
2020-03-16,211.84085083007812,SPGI
2020-03-17,217.0853729248047,SPGI
2020-03-18,184.11160278320312,SPGI
2020-03-19,198.12876892089844,SPGI
2020-03-20,199.09182739257812,SPGI
2020-03-23,183.1294403076172,SPGI
2020-03-24,208.50341796875,SPGI
2020-03-25,216.6371612548828,SPGI
2020-03-26,233.57225036621094,SPGI
2020-03-27,228.61380004882812,SPGI
2020-03-30,235.5175018310547,SPGI
2020-03-31,233.66761779785156,SPGI
2020-04-01,223.44557189941406,SPGI
2020-04-02,230.12994384765625,SPGI
2020-04-03,227.7079315185547,SPGI
2020-04-06,243.9468994140625,SPGI
2020-04-07,244.16624450683594,SPGI
2020-04-08,249.36305236816406,SPGI
2020-04-09,270.3792724609375,SPGI
2020-04-13,255.97125244140625,SPGI
2020-04-14,264.4577941894531,SPGI
2020-04-15,260.5577392578125,SPGI
2020-04-16,261.79730224609375,SPGI
2020-04-17,269.4638366699219,SPGI
2020-04-20,266.2027587890625,SPGI
2020-04-21,254.81735229492188,SPGI
2020-04-22,263.1895446777344,SPGI
2020-04-23,266.57464599609375,SPGI
2020-04-24,270.751220703125,SPGI
2020-04-27,277.6643981933594,SPGI
2020-04-28,282.0888977050781,SPGI
2020-04-29,280.744384765625,SPGI
2020-04-30,279.27593994140625,SPGI
2020-05-01,272.7727355957031,SPGI
2020-05-04,272.4961853027344,SPGI
2020-05-05,281.6884460449219,SPGI
2020-05-06,275.9194641113281,SPGI
2020-05-07,281.8505859375,SPGI
2020-05-08,283.8243103027344,SPGI
2020-05-11,286.71368408203125,SPGI
2020-05-12,285.3119201660156,SPGI
2020-05-13,280.725341796875,SPGI
2020-05-14,286.1795654296875,SPGI
2020-05-15,289.0593566894531,SPGI
2020-05-18,297.155029296875,SPGI
2020-05-19,296.6401062011719,SPGI
2020-05-20,299.4149169921875,SPGI
2020-05-21,296.3254089355469,SPGI
2020-05-22,297.3742980957031,SPGI
2020-05-26,298.4732666015625,SPGI
2020-05-27,301.42608642578125,SPGI
2020-05-28,304.646484375,SPGI
2020-05-29,310.5903625488281,SPGI
2020-06-01,312.7690734863281,SPGI
2020-06-02,312.83599853515625,SPGI
2020-06-03,318.5791320800781,SPGI
2020-06-04,312.8551330566406,SPGI
2020-06-05,318.5696105957031,SPGI
2020-06-08,317.2413330078125,SPGI
2020-06-09,313.0653381347656,SPGI
2020-06-10,316.47686767578125,SPGI
2020-06-11,293.39898681640625,SPGI
2020-06-12,302.8404235839844,SPGI
2020-06-15,305.45880126953125,SPGI
2020-06-16,310.5043029785156,SPGI
2020-06-17,311.8326416015625,SPGI
2020-06-18,312.30096435546875,SPGI
2020-06-19,309.3576354980469,SPGI
2020-06-22,311.8708190917969,SPGI
2020-06-23,313.97308349609375,SPGI
2020-06-24,303.853271484375,SPGI
2020-06-25,313.2660217285156,SPGI
2020-06-26,307.3221130371094,SPGI
2020-06-29,307.0260009765625,SPGI
2020-06-30,314.8523864746094,SPGI
2020-07-01,319.66864013671875,SPGI
2020-07-02,318.4549255371094,SPGI
2020-07-06,325.8799743652344,SPGI
2020-07-07,326.0423889160156,SPGI
2020-07-08,338.589599609375,SPGI
2020-07-09,337.06060791015625,SPGI
2020-07-10,336.19097900390625,SPGI
2020-07-13,330.72491455078125,SPGI
2020-07-14,336.028564453125,SPGI
2020-07-15,339.0481872558594,SPGI
2020-07-16,333.9930725097656,SPGI
2020-07-17,338.943115234375,SPGI
2020-07-20,342.1921691894531,SPGI
2020-07-21,339.0769348144531,SPGI
2020-07-22,340.625,SPGI
2020-07-23,332.7985534667969,SPGI
2020-07-24,334.43255615234375,SPGI
2020-07-27,335.7228088378906,SPGI
2020-07-28,332.16796875,SPGI
2020-07-29,343.8835144042969,SPGI
2020-07-30,336.7260437011719,SPGI
2020-07-31,334.7002868652344,SPGI
2020-08-03,335.111083984375,SPGI
2020-08-04,330.4191589355469,SPGI
2020-08-05,331.96722412109375,SPGI
2020-08-06,336.9172058105469,SPGI
2020-08-07,331.8525085449219,SPGI
2020-08-10,328.7945861816406,SPGI
2020-08-11,328.4505615234375,SPGI
2020-08-12,333.687255859375,SPGI
2020-08-13,340.319091796875,SPGI
2020-08-14,336.6304931640625,SPGI
2020-08-17,341.2843017578125,SPGI
2020-08-18,344.1320495605469,SPGI
2020-08-19,342.21124267578125,SPGI
